Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;data39;data45;data70;;data323;data358;data403;data443
ftv38.atsp;1000;0.1;1000;0.95;0;0;180000;1736;0.435682;;;;2208;2571;54979;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;0;180000;1801;0.436555;;;;2209;2572;54997;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;0;180000;1745;0.43502;;;;2209;2573;54998;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;0;180000;1844;0.435606;;;;2210;2574;55001;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1710;0.453924;;;;2210;2574;55028;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1650;0.449603;;;;2210;2575;55035;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1728;0.455372;;;;2210;2575;55046;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1657;0.450521;;;;2211;2576;55067;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1594;0.449245;;;;2211;2576;55076;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1677;0.450826;;;;2212;2576;55093;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1650;0.447737;;;;2212;2577;55178;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;1;180000;1601;0.456501;;;;2212;2577;55192;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;2151;0.447641;;;;2213;2577;55196;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;1782;0.453608;;;;2213;2578;55206;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;1919;0.447057;;;;2213;2579;55219;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;1965;0.442224;;;;2214;2580;55244;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;2048;0.447601;;;;2214;2581;55260;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;1979;0.444064;;;;2215;2581;55263;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;2026;0.448402;;;;2215;2581;55269;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.95;0;2;180000;2108;0.444199;;;;2216;2582;55272;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1734;2.20562;;;;2216;2582;55278;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1647;2.23361;;;;2216;2583;55283;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1865;2.21093;;;;2217;2584;55290;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1828;2.21444;;;;2218;2584;55301;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1766;2.21106;;;;2218;2584;55312;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1815;2.21158;;;;2218;2584;55324;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1736;2.23727;;;;2219;2586;55331;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;0;917000;1842;2.25115;;;;2219;2587;55359;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1691;2.30524;;;;2219;2587;55369;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1710;2.30956;;;;2219;2587;55373;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1707;2.30929;;;;2220;2588;55379;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1729;2.308;;;;2220;2589;55384;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1708;2.30486;;;;2220;2589;55403;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1644;2.30251;;;;2221;2589;55411;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1753;2.29916;;;;2221;2589;55432;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;1;917000;1726;2.31052;;;;2221;2590;55442;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2052;2.26287;;;;2222;2590;55451;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2220;2.26084;;;;2222;2591;55479;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2156;2.26887;;;;2222;2592;55493;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2009;2.26802;;;;2222;2593;55507;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2244;2.25834;;;;2223;2593;55514;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2274;2.25884;;;;2223;2593;55516;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;2101;2.26174;;;;2223;2593;55525;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;1;2;917000;1918;2.26005;;;;2224;2593;55527;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1697;2.21106;;;;2225;2594;55550;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1649;2.22081;;;;2226;2594;55558;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1722;2.21497;;;;2226;2596;55569;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1880;2.21348;;;;2226;2596;55591;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1698;2.24014;;;;2227;2597;55594;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1700;2.21864;;;;2229;2597;55596;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1710;lut.13;;;;2229;2597;55606;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;0;917000;1668;2.223;;;;2229;2598;55615;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1668;2.28916;;;;2229;2600;55631;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1587;2.33128;;;;2230;2601;55634;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1660;2.32252;;;;2230;2601;55655;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1676;2.28398;;;;2230;2601;55659;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1617;2.28481;;;;2230;2603;55661;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1690;2.28567;;;;2230;2603;55682;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1655;2.28006;;;;2231;2603;55683;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;1;917000;1707;2.28812;;;;2231;2603;55700;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;2338;2.27023;;;;2231;2604;55705;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;1932;2.26131;;;;2231;2604;55708;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;1837;2.26223;;;;2232;2604;55721;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;1969;2.26449;;;;2232;2604;55722;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;1907;2.26609;;;;2234;2605;55751;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;1843;2.25944;;;;2234;2605;55757;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;1776;2.26776;;;;2235;2606;55765;;100000;100000;100000;100000
ftv38.atsp;1000;0.1;1000;0.99;0;2;917000;2051;2.25692;;;;2235;2606;55772;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;2946;0.0018427;;;;2236;2607;55798;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;2689;0.0017369;;;;2236;2607;55848;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;3076;0.0017989;;;;2237;2607;55855;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;2637;0.001785;;;;2237;2607;55865;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;3004;0.0017867;;;;2237;2608;55868;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;2797;0.0019971;;;;2237;2609;55873;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;2817;0.0017444;;;;2237;2609;55901;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;0;710;2648;0.0020781;;;;2237;2610;55921;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2742;0.0019866;;;;2237;2610;55959;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2555;0.0020115;;;;2237;2610;55975;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2822;0.002091;;;;2237;2611;55986;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2609;0.0018619;;;;2239;2611;55989;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2615;0.0017964;;;;2239;2611;56049;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;3065;0.0018867;;;;2241;2612;56053;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2770;0.0017968;;;;2241;2613;56073;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;1;710;2943;0.0018819;;;;2242;2613;56139;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;3233;0.0017788;;;;2242;2614;56191;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;3074;0.0018834;;;;2243;2614;56192;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;2958;0.0017687;;;;2243;2615;56257;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;3703;0.001777;;;;2243;2616;56271;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;2996;0.001767;;;;2243;2617;56289;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;2985;0.0017811;;;;2244;2617;56322;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;3151;0.0017701;;;;2244;2617;56343;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;1;2;710;3388;0.0017615;;;;2245;2618;56365;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2766;0.0018062;;;;2246;2618;56371;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2594;0.0018151;;;;2246;2618;56371;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2976;0.0017151;;;;2246;2618;56406;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2810;0.0017063;;;;2246;2619;56441;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2720;0.0017277;;;;2247;2620;56460;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2580;0.0017961;;;;2247;2621;56476;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;3069;0.0016814;;;;2247;2622;56491;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;0;710;2979;0.0016801;;;;2248;2623;56506;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2606;0.0018368;;;;2248;2626;56519;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2327;0.0019448;;;;2249;2626;56527;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2801;0.001752;;;;2250;2627;56557;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2878;0.0017369;;;;2251;2628;56565;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2635;0.0017361;;;;2251;2629;56623;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2534;0.0017343;;;;2251;2632;56652;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2839;0.0017351;;;;2251;2632;56659;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;1;710;2647;0.0023203;;;;2251;2632;56671;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;3022;0.0017645;;;;2252;2632;56671;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;2534;0.0017641;;;;2252;2634;56677;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;2929;0.0017484;;;;2252;2634;56691;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;3117;0.0018053;;;;2252;2634;56697;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;3015;0.0017666;;;;2253;2634;56699;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;3193;0.0017641;;;;2254;2635;56734;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;3313;0.0017657;;;;2254;2635;56762;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.85;0;2;710;2737;0.0018019;;;;2254;2635;56817;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2526;0.0026088;;;;2254;2636;56835;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2725;0.0027336;;;;2254;2637;56845;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2829;0.002672;;;;2255;2637;56872;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2665;0.0032114;;;;2255;2637;56875;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2445;0.0026852;;;;2256;2637;56888;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2746;0.0027391;;;;2256;2637;56892;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2553;0.0026857;;;;2256;2638;56894;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;0;1100;2724;0.0026787;;;;2256;2638;56937;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2389;0.002904;;;;2257;2639;56958;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2251;0.0027683;;;;2258;2640;56965;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2520;0.0028885;;;;2258;2640;56985;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2281;0.002757;;;;2258;2641;57026;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2699;0.0029556;;;;2258;2641;57061;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2816;0.0027714;;;;2259;2641;57113;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2432;0.002783;;;;2259;2642;57148;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;1;1100;2394;0.0028694;;;;2259;2642;57169;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2884;0.0027827;;;;2259;2642;57170;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2720;0.0027443;;;;2262;2642;57220;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;3093;0.0027319;;;;2263;2644;57328;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2981;0.002734;;;;2264;2644;57330;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2786;0.0027319;;;;2264;2645;57355;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2900;0.0027311;;;;2264;2646;57360;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2987;0.0028154;;;;2265;2646;57369;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;1;2;1100;2789;0.0028042;;;;2265;2647;57371;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2407;0.0027261;;;;2265;2648;57388;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2777;0.0028835;;;;2265;2648;57453;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2493;0.00267;;;;2266;2649;57461;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2749;0.0026739;;;;2266;2650;57468;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2743;0.0027662;;;;2268;2651;57509;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2487;0.0031574;;;;2268;2651;57552;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2670;0.0026446;;;;2268;2652;57554;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;0;1100;2746;0.0027489;;;;2269;2652;57558;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2747;0.0027451;;;;2269;2653;57606;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2484;0.0032228;;;;2269;2653;57632;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2480;0.0028064;;;;2270;2654;57642;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2533;0.0027769;;;;2270;2654;57692;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2559;0.0031189;;;;2270;2654;57698;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2338;0.0027693;;;;2271;2654;57711;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2503;0.0028883;;;;2271;2655;57714;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;1;1100;2321;0.0027799;;;;2272;2656;57738;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;2599;0.0026554;;;;2272;2657;57742;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;2585;0.002653;;;;2272;2657;57776;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;2897;0.0028105;;;;2273;2658;57812;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;3091;0.0027308;;;;2273;2658;57816;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;2795;0.0029109;;;;2274;2659;57820;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;2686;0.0027425;;;;2274;2659;57873;;100000;100000;100000;100000
ftv38.atsp;1000;0.01;10;0.9;0;2;1100;3263;0.002728;;;;2274;2660;57956;;100000;100000;100000;100000
