Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2624;0.322646;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2519;0.322201;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2625;0.324823;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2179;0.320785;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2466;0.323864;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2410;0.324781;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2460;0.321363;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2503;0.323064;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2366;0.324627;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2366;0.325846;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2456;0.325839;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2576;0.318637;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2553;0.32657;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2359;0.328021;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv70.atsp;1000;0.001;1000;0.9;1;1;132000;2472;0.319188;2437;1950;2179;2767;24,97435897;6,640693275;11,74358974;41,8974359
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2188;0.665354;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2426;0.660582;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2435;0.663859;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2243;0.662365;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2357;0.660965;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2364;0.659559;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2327;0.672617;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2500;0.655562;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2312;0.662346;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2488;0.661448;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2303;0.656832;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2388;0.659837;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2377;0.663952;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2340;0.656654;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2495;0.661836;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2401;0.660863;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2334;0.65444;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2205;0.664235;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2298;0.661464;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2454;0.66466;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2413;0.661899;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2429;0.656961;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2403;0.662533;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2572;0.661631;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2495;0.659832;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2351;0.664494;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2340;0.66099;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2426;0.663331;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2332;0.66184;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2342;0.659114;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2328;0.703049;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2366;0.684414;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2200;0.677838;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2280;0.731059;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2434;0.707763;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2248;0.709845;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2357;0.894395;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2423;0.688913;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2465;0.748691;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2256;0.731128;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2265;0.745147;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2669;0.710896;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2527;0.809143;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2513;0.871658;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2286;0.903004;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2398;0.840505;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2341;0.776801;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2435;0.711334;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2496;0.729256;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv70.atsp;1000;0.001;1000;0.95;1;1;270000;2432;0.760472;2381,14;1950;2188;2669;22,10974359;5,076357579;12,20512821;36,87179487
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2422;1.51864;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2408;1.26573;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2387;1.35317;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2190;1.27548;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2319;1.259;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2164;1.42717;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2180;1.75872;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2259;1.50173;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2223;1.54805;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2406;1.15792;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2195;1.12427;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2405;1.13852;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2417;1.13469;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2130;1.16053;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2487;1.23234;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2182;1.14856;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2225;1.15997;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2223;1.30038;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2504;1.21313;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2508;1.1693;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2191;1.17414;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2198;1.29379;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2559;1.16646;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2350;1.20342;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2207;1.16593;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2267;1.1859;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2242;1.15982;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2429;1.15329;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2358;1.17042;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2324;1.16104;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2310;1.14881;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2285;1.13183;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2350;1.13582;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2255;1.14362;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2313;1.14444;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2396;1.15693;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2430;1.14041;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2316;1.13187;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2504;1.12955;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2334;1.16179;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2186;1.1458;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2329;1.16555;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2365;1.14627;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2375;1.14416;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2331;1.14149;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2394;1.14173;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2339;1.15333;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2197;1.24007;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2248;1.15769;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv70.atsp;1000;0.001;1000;0.97;1;1;454000;2255;1.14465;2317,42;1950;2130;2559;18,84205128;5,399263324;9,230769231;31,23076923
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2384;1.78892;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2344;1.84171;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2370;1.92173;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2179;1.81434;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2151;1.78834;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2422;1.95699;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2336;1.88486;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2134;1.87135;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2489;1.72159;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2496;1.73477;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2332;1.73068;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2172;1.69418;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2539;1.70444;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2384;1.69071;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2230;2.11854;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2536;2.05006;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2488;1.99847;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2159;2.01963;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2304;2.10459;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2354;2.22584;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2463;2.0544;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2427;2.20034;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2428;2.11571;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2396;sty.72;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2387;sty.68;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2395;sty.99;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2363;2.08853;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2267;sty.62;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2363;1.83655;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2302;1.84773;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2292;sty.59;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2320;1.94408;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2357;1.94406;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2377;1.89539;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2268;1.89333;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2257;1.86715;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2474;1.87857;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2375;1.85998;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2173;1.908;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2373;1.90413;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2458;1.87495;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2473;1.89999;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2286;1.83454;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2236;1.86948;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2349;1.73017;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2171;1.74152;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2449;1.94823;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2212;2.09351;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2304;1.83975;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv70.atsp;1000;0.001;1000;0.98;1;1;684000;2136;1.81739;2338,68;1950;2134;2539;19,93230769;5,641591142;9,435897436;30,20512821
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2421;3.47917;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2250;3.51012;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2340;3.45307;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2346;4.12215;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2191;mar.52;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2228;3.36809;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2143;3.40058;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2218;mar.31;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2259;3.51417;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2332;3.37505;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2233;3.33207;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2189;mar.05;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2230;3.51818;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2553;3.49549;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2227;3.46084;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2327;3.44376;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2404;3.43153;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2246;3.49597;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2353;3.62441;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2296;4.30503;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2310;3.42636;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2390;3.39525;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2371;3.40554;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2281;3.41158;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2303;3.51976;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2113;3.42438;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2298;3.39326;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2480;3.42428;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2299;3.43912;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2352;3.41356;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2203;3.41931;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2185;3.45585;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2243;3.43246;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2204;3.37794;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2488;3.39586;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2260;3.88369;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2201;3.48423;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2394;3.40564;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2375;3.39395;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2386;3.40072;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2372;3.40088;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2215;3.37472;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2206;3.382;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2320;3.37561;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2328;3.38126;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2362;3.37531;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2156;3.38593;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2174;mar.11;;;;;;;;
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2329;3.38651;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv70.atsp;1000;0.001;1000;0.99;1;1;1375000;2197;3.37804;2291,62;1950;2113;2553;17,51897436;4,851497446;8,358974359;30,92307692
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4894;0.222646;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5438;0.187954;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5060;0.184683;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5057;0.180508;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5135;0.178783;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5069;0.17721;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5281;0.179092;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5221;0.180028;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4811;0.176716;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5188;0.176518;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5152;0.179295;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5504;0.174433;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5259;0.182155;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4544;0.178266;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4955;0.174438;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5412;0.19434;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5128;0.18676;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5426;0.184888;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4940;0.176208;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5074;0.175147;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4887;0.180055;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5143;0.17559;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5226;0.175455;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5140;0.18107;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5125;0.174779;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5174;0.176849;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5191;0.183023;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4985;0.176041;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5517;0.177824;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4914;0.182834;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5405;0.176608;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4890;0.1794;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5278;0.180514;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5152;0.178619;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5219;0.179345;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5469;0.179274;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4888;0.178937;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4820;0.177246;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5128;0.175308;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5222;0.181043;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4770;0.179813;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5327;0.177522;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4794;0.178499;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;4702;0.175659;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5344;0.177276;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5297;0.175763;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5516;0.179442;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5489;0.180504;;;;;;;;
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5170;0.176885;;Optym;Minimum;Maksimum;B³¹d wzglêdny;Odchylenie;Minimum;Maksimum
ftv170.atsp;100;0.001;1000;0.85;1;1;71000;5454;0.180256;5143,68;2755;4544;5517;86,70344828;8,496216281;64,93647913;100,2540835
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4789;0.274456;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4653;0.285241;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4987;0.272213;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4549;0.290012;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4759;0.286903;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4671;0.284262;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4879;0.287805;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4436;0.284441;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4569;0.295205;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4089;0.282523;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4865;0.300074;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4308;0.291156;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4378;0.279573;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4784;0.283974;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4909;0.277169;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4904;0.28229;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4650;0.274152;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4693;0.277685;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4400;0.277068;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4866;0.275039;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4997;0.277836;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4323;0.270612;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4601;0.275564;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4266;0.279156;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4745;0.272791;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4550;0.275265;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4846;0.276129;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4682;0.276328;;;;;;;;
ftv170.atsp;100;0.001;1000;0.9;1;1;110000;4070;0.27651;;;;;;;;
