Kadencja;Czas;Liczba iteracji;Intensyf;Rand;Czy RedRand?;Optimum;;;;;;;;;;;;;;KADENCJA;ITERACJE;INTEN;DIVID;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;NAJLEPSZE USTAWIENIA;;;18;5000;1;8;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;KADENCJA;;;;;;;;;;ITERACJE;;;;INTENSYFIKACJA;;;;;;;;DIVIDER RAND;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;1344,836806;1335,805556;1319,777003;1306,282686;1299,229682;LICZBA OPTIMÓW;;;;;1318,443357;1324,193277;;;1320,109551;1320,765363;1323,131653;1321,256983;;;;;1320,968421;1320,150943;1322,828092;;;
14;30;5000;3;8;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;0;1325;0;;;
14;30;5000;3;10;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;0;0;1325;;;
14;30;5000;3;10;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;1325;0;;;;;0;0;1325;;;
14;30;5000;4;6;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;1325;0;0;;;
14;30;5000;4;6;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;1325;0;0;;;
14;30;5000;4;6;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;1325;0;0;;;
14;30;5000;4;6;0;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;1325;0;0;;;
14;30;5000;4;8;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;0;1325;0;;;
14;30;5000;4;10;1;1325;;0;0;1325;0;0;;;;;;1325;0;;;0;0;0;1325;;;;;0;0;1325;;;
14;30;10000;1;8;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;1325;0;;;
14;30;10000;1;8;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;1325;0;;;
14;30;10000;1;10;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;0;1325;;;
14;30;10000;1;10;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;0;1325;;;
14;30;10000;1;10;0;1325;;0;0;1325;0;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;0;1325;;;
14;30;10000;2;10;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;0;1325;0;0;;;;;0;0;1325;;;
14;30;10000;2;10;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;0;1325;0;0;;;;;0;0;1325;;;
14;30;10000;3;6;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;0;0;1325;0;;;;;1325;0;0;;;
14;30;10000;3;10;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
14;30;10000;4;6;1;1325;;0;0;1325;0;0;;;;;;0;1325;;;0;0;0;1325;;;;;1325;0;0;;;
16;30;5000;1;6;1;1325;;0;0;0;1325;0;;;;;;1325;0;;;1325;0;0;0;;;;;1325;0;0;;;
16;30;5000;1;8;0;1325;;0;0;0;1325;0;;;;;;1325;0;;;1325;0;0;0;;;;;0;1325;0;;;
16;30;5000;1;10;1;1325;;0;0;0;1325;0;;;;;;1325;0;;;1325;0;0;0;;;;;0;0;1325;;;
16;30;5000;3;10;1;1325;;0;0;0;1325;0;;;;;;1325;0;;;0;0;1325;0;;;;;0;0;1325;;;
16;30;5000;4;6;1;1325;;0;0;0;1325;0;;;;;;1325;0;;;0;0;0;1325;;;;;1325;0;0;;;
16;30;5000;4;6;1;1325;;0;0;0;1325;0;;;;;;1325;0;;;0;0;0;1325;;;;;1325;0;0;;;
16;30;5000;4;8;1;1325;;0;0;0;1325;0;;;;;;1325;0;;;0;0;0;1325;;;;;0;1325;0;;;
16;30;10000;1;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;1325;0;0;0;;;;;0;0;1325;;;
16;30;10000;2;6;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;1325;0;0;;;;;1325;0;0;;;
16;30;10000;2;6;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;1325;0;0;;;;;1325;0;0;;;
16;30;10000;2;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;1325;0;0;;;;;0;0;1325;;;
16;30;10000;2;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;1325;0;0;;;;;0;0;1325;;;
16;30;10000;3;6;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;1325;0;;;;;1325;0;0;;;
16;30;10000;3;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
16;30;10000;3;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
16;30;10000;3;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
16;30;10000;3;10;0;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
16;30;10000;4;6;0;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;0;1325;;;;;1325;0;0;;;
16;30;10000;4;8;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;0;1325;;;;;0;1325;0;;;
16;30;10000;4;10;1;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;0;1325;;;;;0;0;1325;;;
16;30;10000;4;10;0;1325;;0;0;0;1325;0;;;;;;0;1325;;;0;0;0;1325;;;;;0;0;1325;;;
18;30;5000;1;6;1;1325;;0;0;0;0;1325;;;;;;1325;0;;;1325;0;0;0;;;;;1325;0;0;;;
18;30;5000;1;10;1;1325;;0;0;0;0;1325;;;;;;1325;0;;;1325;0;0;0;;;;;0;0;1325;;;
18;30;5000;1;10;0;1325;;0;0;0;0;1325;;;;;;1325;0;;;1325;0;0;0;;;;;0;0;1325;;;
18;30;5000;3;10;1;1325;;0;0;0;0;1325;;;;;;1325;0;;;0;0;1325;0;;;;;0;0;1325;;;
18;30;10000;1;10;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;1325;0;0;0;;;;;0;0;1325;;;
18;30;10000;2;6;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;1325;0;0;;;;;1325;0;0;;;
18;30;10000;2;8;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;1325;0;0;;;;;0;1325;0;;;
18;30;10000;3;6;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;0;1325;0;;;;;1325;0;0;;;
18;30;10000;3;8;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;0;1325;0;;;;;0;1325;0;;;
18;30;10000;3;8;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;0;1325;0;;;;;0;1325;0;;;
18;30;10000;3;10;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
18;30;10000;3;10;1;1325;;0;0;0;0;1325;;;;;;0;1325;;;0;0;1325;0;;;;;0;0;1325;;;
10;30;5000;3;8;1;1326;;1326;0;0;0;0;;;;;;1326;0;;;0;0;1326;0;;;;;0;1326;0;;;
10;30;5000;4;8;1;1326;;1326;0;0;0;0;;;;;;1326;0;;;0;0;0;1326;;;;;0;1326;0;;;
10;30;10000;2;10;1;1326;;1326;0;0;0;0;;;;;;0;1326;;;0;1326;0;0;;;;;0;0;1326;;;
12;30;5000;2;8;1;1326;;0;1326;0;0;0;;;;;;1326;0;;;0;1326;0;0;;;;;0;1326;0;;;
12;30;5000;3;8;1;1326;;0;1326;0;0;0;;;;;;1326;0;;;0;0;1326;0;;;;;0;1326;0;;;
14;30;10000;4;6;1;1326;;0;0;1326;0;0;;;;;;0;1326;;;0;0;0;1326;;;;;1326;0;0;;;
10;30;5000;3;6;1;1327;;1327;0;0;0;0;;;;;;1327;0;;;0;0;1327;0;;;;;1327;0;0;;;
12;30;5000;1;6;1;1328;;0;1328;0;0;0;;;;;;1328;0;;;1328;0;0;0;;;;;1328;0;0;;;
12;30;10000;1;10;1;1328;;0;1328;0;0;0;;;;;;0;1328;;;1328;0;0;0;;;;;0;0;1328;;;
14;30;5000;3;8;1;1328;;0;0;1328;0;0;;;;;;1328;0;;;0;0;1328;0;;;;;0;1328;0;;;
16;30;5000;4;10;1;1328;;0;0;0;1328;0;;;;;;1328;0;;;0;0;0;1328;;;;;0;0;1328;;;
16;30;10000;4;6;1;1328;;0;0;0;1328;0;;;;;;0;1328;;;0;0;0;1328;;;;;1328;0;0;;;
12;30;5000;4;8;1;1329;;0;1329;0;0;0;;;;;;1329;0;;;0;0;0;1329;;;;;0;1329;0;;;
12;30;10000;4;6;1;1329;;0;1329;0;0;0;;;;;;0;1329;;;0;0;0;1329;;;;;1329;0;0;;;
12;30;10000;4;10;1;1329;;0;1329;0;0;0;;;;;;0;1329;;;0;0;0;1329;;;;;0;0;1329;;;
12;30;10000;4;10;1;1329;;0;1329;0;0;0;;;;;;0;1329;;;0;0;0;1329;;;;;0;0;1329;;;
14;30;10000;1;10;1;1329;;0;0;1329;0;0;;;;;;0;1329;;;1329;0;0;0;;;;;0;0;1329;;;
14;30;10000;2;6;0;1329;;0;0;1329;0;0;;;;;;0;1329;;;0;1329;0;0;;;;;1329;0;0;;;
16;30;10000;2;6;0;1329;;0;0;0;1329;0;;;;;;0;1329;;;0;1329;0;0;;;;;1329;0;0;;;
16;30;10000;4;10;1;1329;;0;0;0;1329;0;;;;;;0;1329;;;0;0;0;1329;;;;;0;0;1329;;;
10;30;5000;2;8;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;1330;0;0;;;;;0;1330;0;;;
10;30;5000;2;8;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;1330;0;0;;;;;0;1330;0;;;
10;30;5000;2;10;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;1330;0;0;;;;;0;0;1330;;;
10;30;5000;2;10;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;1330;0;0;;;;;0;0;1330;;;
10;30;5000;3;6;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;0;1330;0;;;;;1330;0;0;;;
10;30;5000;3;8;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;0;1330;0;;;;;0;1330;0;;;
10;30;5000;4;8;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;0;1330;0;;;
10;30;5000;4;8;1;1330;;1330;0;0;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;0;1330;0;;;
10;30;10000;1;8;1;1330;;1330;0;0;0;0;;;;;;0;1330;;;1330;0;0;0;;;;;0;1330;0;;;
10;30;10000;1;10;1;1330;;1330;0;0;0;0;;;;;;0;1330;;;1330;0;0;0;;;;;0;0;1330;;;
10;30;10000;3;6;1;1330;;1330;0;0;0;0;;;;;;0;1330;;;0;0;1330;0;;;;;1330;0;0;;;
10;30;10000;3;10;1;1330;;1330;0;0;0;0;;;;;;0;1330;;;0;0;1330;0;;;;;0;0;1330;;;
10;30;10000;4;8;1;1330;;1330;0;0;0;0;;;;;;0;1330;;;0;0;0;1330;;;;;0;1330;0;;;
10;30;10000;4;10;1;1330;;1330;0;0;0;0;;;;;;0;1330;;;0;0;0;1330;;;;;0;0;1330;;;
12;30;5000;3;8;1;1330;;0;1330;0;0;0;;;;;;1330;0;;;0;0;1330;0;;;;;0;1330;0;;;
12;30;5000;3;10;1;1330;;0;1330;0;0;0;;;;;;1330;0;;;0;0;1330;0;;;;;0;0;1330;;;
12;30;5000;4;8;1;1330;;0;1330;0;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;0;1330;0;;;
12;30;10000;1;8;1;1330;;0;1330;0;0;0;;;;;;0;1330;;;1330;0;0;0;;;;;0;1330;0;;;
12;30;10000;2;6;1;1330;;0;1330;0;0;0;;;;;;0;1330;;;0;1330;0;0;;;;;1330;0;0;;;
12;30;10000;4;10;1;1330;;0;1330;0;0;0;;;;;;0;1330;;;0;0;0;1330;;;;;0;0;1330;;;
14;30;5000;3;10;0;1330;;0;0;1330;0;0;;;;;;1330;0;;;0;0;1330;0;;;;;0;0;1330;;;
14;30;5000;4;6;1;1330;;0;0;1330;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;1330;0;0;;;
14;30;5000;4;6;1;1330;;0;0;1330;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;1330;0;0;;;
14;30;5000;4;6;0;1330;;0;0;1330;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;1330;0;0;;;
14;30;5000;4;8;0;1330;;0;0;1330;0;0;;;;;;1330;0;;;0;0;0;1330;;;;;0;1330;0;;;
14;30;10000;1;10;1;1330;;0;0;1330;0;0;;;;;;0;1330;;;1330;0;0;0;;;;;0;0;1330;;;
14;30;10000;3;6;0;1330;;0;0;1330;0;0;;;;;;0;1330;;;0;0;1330;0;;;;;1330;0;0;;;
14;30;10000;3;10;0;1330;;0;0;1330;0;0;;;;;;0;1330;;;0;0;1330;0;;;;;0;0;1330;;;
10;30;5000;1;8;1;1331;;1331;0;0;0;0;;;;;;1331;0;;;1331;0;0;0;;;;;0;1331;0;;;
10;30;10000;1;8;1;1331;;1331;0;0;0;0;;;;;;0;1331;;;1331;0;0;0;;;;;0;1331;0;;;
10;30;10000;4;10;1;1331;;1331;0;0;0;0;;;;;;0;1331;;;0;0;0;1331;;;;;0;0;1331;;;
12;30;5000;2;8;1;1331;;0;1331;0;0;0;;;;;;1331;0;;;0;1331;0;0;;;;;0;1331;0;;;
12;30;5000;3;6;1;1331;;0;1331;0;0;0;;;;;;1331;0;;;0;0;1331;0;;;;;1331;0;0;;;
12;30;5000;4;6;1;1331;;0;1331;0;0;0;;;;;;1331;0;;;0;0;0;1331;;;;;1331;0;0;;;
12;30;5000;4;6;0;1331;;0;1331;0;0;0;;;;;;1331;0;;;0;0;0;1331;;;;;1331;0;0;;;
12;30;5000;4;8;1;1331;;0;1331;0;0;0;;;;;;1331;0;;;0;0;0;1331;;;;;0;1331;0;;;
14;30;10000;2;6;1;1331;;0;0;1331;0;0;;;;;;0;1331;;;0;1331;0;0;;;;;1331;0;0;;;
14;30;10000;2;8;0;1331;;0;0;1331;0;0;;;;;;0;1331;;;0;1331;0;0;;;;;0;1331;0;;;
14;30;10000;4;10;1;1331;;0;0;1331;0;0;;;;;;0;1331;;;0;0;0;1331;;;;;0;0;1331;;;
16;30;5000;1;10;1;1331;;0;0;0;1331;0;;;;;;1331;0;;;1331;0;0;0;;;;;0;0;1331;;;
16;30;5000;3;8;1;1331;;0;0;0;1331;0;;;;;;1331;0;;;0;0;1331;0;;;;;0;1331;0;;;
18;30;5000;2;8;0;1331;;0;0;0;0;1331;;;;;;1331;0;;;0;1331;0;0;;;;;0;1331;0;;;
14;30;5000;1;6;1;1332;;0;0;1332;0;0;;;;;;1332;0;;;1332;0;0;0;;;;;1332;0;0;;;
14;30;5000;1;8;1;1332;;0;0;1332;0;0;;;;;;1332;0;;;1332;0;0;0;;;;;0;1332;0;;;
14;30;5000;3;6;1;1332;;0;0;1332;0;0;;;;;;1332;0;;;0;0;1332;0;;;;;1332;0;0;;;
14;30;10000;1;6;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;1332;0;0;0;;;;;1332;0;0;;;
14;30;10000;2;8;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;1332;0;0;;;;;0;1332;0;;;
14;30;10000;3;8;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;1332;0;;;;;0;1332;0;;;
14;30;10000;3;10;1;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;1332;0;;;;;0;0;1332;;;
14;30;10000;3;10;1;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;1332;0;;;;;0;0;1332;;;
14;30;10000;4;6;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;0;1332;;;;;1332;0;0;;;
14;30;10000;4;6;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;0;1332;;;;;1332;0;0;;;
14;30;10000;4;8;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;0;1332;;;;;0;1332;0;;;
14;30;10000;4;10;1;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;0;1332;;;;;0;0;1332;;;
14;30;10000;4;10;0;1332;;0;0;1332;0;0;;;;;;0;1332;;;0;0;0;1332;;;;;0;0;1332;;;
16;30;10000;1;8;1;1332;;0;0;0;1332;0;;;;;;0;1332;;;1332;0;0;0;;;;;0;1332;0;;;
16;30;10000;2;8;1;1332;;0;0;0;1332;0;;;;;;0;1332;;;0;1332;0;0;;;;;0;1332;0;;;
10;30;5000;2;6;1;1333;;1333;0;0;0;0;;;;;;1333;0;;;0;1333;0;0;;;;;1333;0;0;;;
10;30;10000;4;6;1;1333;;1333;0;0;0;0;;;;;;0;1333;;;0;0;0;1333;;;;;1333;0;0;;;
14;30;5000;2;8;1;1333;;0;0;1333;0;0;;;;;;1333;0;;;0;1333;0;0;;;;;0;1333;0;;;
14;30;5000;4;6;1;1333;;0;0;1333;0;0;;;;;;1333;0;;;0;0;0;1333;;;;;1333;0;0;;;
14;30;5000;4;8;1;1333;;0;0;1333;0;0;;;;;;1333;0;;;0;0;0;1333;;;;;0;1333;0;;;
14;30;10000;3;6;1;1333;;0;0;1333;0;0;;;;;;0;1333;;;0;0;1333;0;;;;;1333;0;0;;;
14;30;10000;3;8;1;1333;;0;0;1333;0;0;;;;;;0;1333;;;0;0;1333;0;;;;;0;1333;0;;;
12;30;10000;2;6;1;1334;;0;1334;0;0;0;;;;;;0;1334;;;0;1334;0;0;;;;;1334;0;0;;;
12;30;10000;3;10;1;1334;;0;1334;0;0;0;;;;;;0;1334;;;0;0;1334;0;;;;;0;0;1334;;;
16;30;10000;2;6;1;1334;;0;0;0;1334;0;;;;;;0;1334;;;0;1334;0;0;;;;;1334;0;0;;;
10;30;5000;1;6;1;1335;;1335;0;0;0;0;;;;;;1335;0;;;1335;0;0;0;;;;;1335;0;0;;;
10;30;5000;1;10;1;1335;;1335;0;0;0;0;;;;;;1335;0;;;1335;0;0;0;;;;;0;0;1335;;;
10;30;10000;1;10;1;1335;;1335;0;0;0;0;;;;;;0;1335;;;1335;0;0;0;;;;;0;0;1335;;;
10;30;10000;2;8;1;1335;;1335;0;0;0;0;;;;;;0;1335;;;0;1335;0;0;;;;;0;1335;0;;;
10;30;10000;4;6;1;1335;;1335;0;0;0;0;;;;;;0;1335;;;0;0;0;1335;;;;;1335;0;0;;;
12;30;5000;1;6;1;1335;;0;1335;0;0;0;;;;;;1335;0;;;1335;0;0;0;;;;;1335;0;0;;;
12;30;5000;4;6;1;1335;;0;1335;0;0;0;;;;;;1335;0;;;0;0;0;1335;;;;;1335;0;0;;;
12;30;10000;2;6;1;1335;;0;1335;0;0;0;;;;;;0;1335;;;0;1335;0;0;;;;;1335;0;0;;;
14;30;5000;1;10;1;1335;;0;0;1335;0;0;;;;;;1335;0;;;1335;0;0;0;;;;;0;0;1335;;;
14;30;5000;3;10;1;1335;;0;0;1335;0;0;;;;;;1335;0;;;0;0;1335;0;;;;;0;0;1335;;;
14;30;5000;4;6;1;1335;;0;0;1335;0;0;;;;;;1335;0;;;0;0;0;1335;;;;;1335;0;0;;;
14;30;10000;2;10;1;1335;;0;0;1335;0;0;;;;;;0;1335;;;0;1335;0;0;;;;;0;0;1335;;;
10;30;5000;1;10;1;1336;;1336;0;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;0;0;1336;;;
10;30;5000;2;6;1;1336;;1336;0;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
10;30;5000;2;8;1;1336;;1336;0;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;0;1336;0;;;
10;30;5000;4;6;1;1336;;1336;0;0;0;0;;;;;;1336;0;;;0;0;0;1336;;;;;1336;0;0;;;
10;30;5000;4;10;1;1336;;1336;0;0;0;0;;;;;;1336;0;;;0;0;0;1336;;;;;0;0;1336;;;
10;30;10000;2;8;1;1336;;1336;0;0;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;0;1336;0;;;
10;30;10000;3;10;1;1336;;1336;0;0;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;0;0;1336;;;
10;30;10000;4;8;1;1336;;1336;0;0;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
12;30;5000;1;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;1336;0;0;;;
12;30;5000;1;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;1336;0;0;;;
12;30;5000;1;8;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;0;1336;0;;;
12;30;5000;1;8;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;0;1336;0;;;
12;30;5000;1;8;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;0;1336;0;;;
12;30;5000;1;10;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;0;0;1336;;;
12;30;5000;2;6;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
12;30;5000;2;6;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
12;30;5000;2;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
12;30;5000;2;8;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;0;1336;0;;;
12;30;5000;2;8;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;0;1336;0;;;
12;30;5000;2;8;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;0;1336;0;;;
12;30;5000;2;10;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;0;0;1336;;;
12;30;5000;3;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;1336;0;0;;;
12;30;5000;3;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;1336;0;0;;;
12;30;5000;3;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;1336;0;0;;;
12;30;5000;3;8;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;0;1336;0;;;
12;30;5000;3;8;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;0;1336;0;;;
12;30;5000;3;10;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;0;0;1336;;;
12;30;5000;3;10;1;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;1336;0;;;;;0;0;1336;;;
12;30;5000;4;6;0;1336;;0;1336;0;0;0;;;;;;1336;0;;;0;0;0;1336;;;;;1336;0;0;;;
12;30;10000;1;6;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;1336;0;0;0;;;;;1336;0;0;;;
12;30;10000;1;8;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;1336;0;0;0;;;;;0;1336;0;;;
12;30;10000;2;6;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;1336;0;0;;;
12;30;10000;2;6;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;1336;0;0;;;
12;30;10000;2;10;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;0;0;1336;;;
12;30;10000;2;10;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;0;0;1336;;;
12;30;10000;2;10;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;0;0;1336;;;
12;30;10000;3;6;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;1336;0;0;;;
12;30;10000;3;6;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;1336;0;0;;;
12;30;10000;3;8;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;0;1336;0;;;
12;30;10000;3;10;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;0;0;1336;;;
12;30;10000;4;6;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;1336;0;0;;;
12;30;10000;4;8;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
12;30;10000;4;8;1;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
12;30;10000;4;8;0;1336;;0;1336;0;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
14;30;5000;1;6;0;1336;;0;0;1336;0;0;;;;;;1336;0;;;1336;0;0;0;;;;;1336;0;0;;;
14;30;5000;2;6;1;1336;;0;0;1336;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
14;30;5000;2;6;1;1336;;0;0;1336;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
14;30;5000;2;6;1;1336;;0;0;1336;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;1336;0;0;;;
14;30;5000;2;10;1;1336;;0;0;1336;0;0;;;;;;1336;0;;;0;1336;0;0;;;;;0;0;1336;;;
14;30;5000;4;10;1;1336;;0;0;1336;0;0;;;;;;1336;0;;;0;0;0;1336;;;;;0;0;1336;;;
14;30;10000;1;6;1;1336;;0;0;1336;0;0;;;;;;0;1336;;;1336;0;0;0;;;;;1336;0;0;;;
14;30;10000;1;6;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;1336;0;0;0;;;;;1336;0;0;;;
14;30;10000;1;8;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;1336;0;0;0;;;;;0;1336;0;;;
14;30;10000;2;6;1;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;1336;0;0;;;
14;30;10000;2;6;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;1336;0;0;;;
14;30;10000;2;6;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;1336;0;0;;;;;1336;0;0;;;
14;30;10000;3;6;1;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;1336;0;0;;;
14;30;10000;3;8;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;1336;0;;;;;0;1336;0;;;
14;30;10000;4;8;1;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
14;30;10000;4;8;1;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
14;30;10000;4;8;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
14;30;10000;4;8;0;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;1336;0;;;
14;30;10000;4;10;1;1336;;0;0;1336;0;0;;;;;;0;1336;;;0;0;0;1336;;;;;0;0;1336;;;
