Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas;;Instancja;Poczatkowa;Minimalna;Liczba iteracji;Chlodzenie;Typ alg;Sasiedztwo;Razem iteracji;Optimum;Czas
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1392;0.851755;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1589;0.127615;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15220;0.153941;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7748;0.342705
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1392;0.831817;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1589;0.275848;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15223;0.119594;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7750;0.271973
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1392;0.836084;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1589;0.280091;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;15224;0.273796;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7751;0.130268
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1392;0.832332;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1589;0.273733;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15224;0.366867;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7752;28.4403
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1392;0.841227;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1589;0.459656;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15225;0.179601;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7752;28.kwi
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1392;0.831498;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1589;0.711857;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15227;0.375212;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7754;0.226461
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68448;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1589;0.713104;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15231;0.117167;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7754;0.126822
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;sty.43;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1589;1.43367;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15232;0.186912;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7754;0.733326
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68135;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1589;1.40977;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15234;0.104507;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7754;1.70353
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;sty.19;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1589;1.40431;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15235;0.216926;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7755;0.227293
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68808;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1589;1.41324;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;15235;1.1311;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7755;1.62609
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68884;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1589;1.42606;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15236;0.56128;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7757;0.708056
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68189;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1589;28.3686;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15239;0.103795;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7757;1.71988
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;sty.06;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1589;28.3147;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15239;0.181237;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7758;0.269623
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68905;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1589;28.2752;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15239;0.563486;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7758;0.274441
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68489;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.133828;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15241;0.129453;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7758;1.51951
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68674;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.12665;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15242;0.130609;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7759;0.347409
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1392;1.68642;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.131835;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;15242;1.12858;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7759;0.466795
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.8198;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.127248;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15243;0.216494;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7759;0.758003
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.7679;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1590;0.19469;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15243;0.155131;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7759;0.748221
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.9532;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1590;0.185899;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15244;0.153364;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7760;0.791156
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.847;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1590;0.224536;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15245;0.153568;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7761;0.750139
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.9408;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1590;0.223121;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15245;0.559322;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7763;0.192777
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.9495;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1590;0.268135;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15248;0.109496;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7764;0.12969
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;34.0485;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1590;0.272943;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15249;0.365416;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7764;1.52856
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;34.1079;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1590;0.344591;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15249;0.107237;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7765;0.175179
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;34.5424;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.454084;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15249;0.557086;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7765;0.144364
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.9288;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.457919;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15250;0.117497;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7765;1.45966
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.8012;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.460633;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;15251;0.274717;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7766;0.162384
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.921;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.458198;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15252;0.563021;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7766;0.191383
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;33.9068;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1590;1.39387;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;15253;1.12575;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7766;0.227789
ftv33.atsp;1000;0.001;1000;0.999;0;1;13809000;1392;34.0949;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1590;sty.73;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15253;0.108358;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7766;0.460488
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1393;0.172052;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1590;1.39074;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;15253;0.278206;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7766;0.698438
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1394;0.170329;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.129308;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15253;0.565156;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7766;0.350433
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1394;0.172833;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.127555;;ry48p.atsp;100;0.01;1000;0.98;0;1;456000;15253;1.13786;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7767;0.272106
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1394;0.170688;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.128391;;ry48p.atsp;100;0.01;1000;0.999;0;1;9206000;15253;23.4186;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7767;0.747033
ftv33.atsp;1000;0.001;1000;0.84;0;1;80000;1394;0.199714;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.13047;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15255;0.157027;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7768;0.190186
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1394;0.223083;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1590;0.126711;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15255;0.103748;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7768;28.3348
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1394;0.268218;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1590;0.145635;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15255;0.371787;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7769;0.188739
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1394;0.264597;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1590;0.145433;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15256;0.131633;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7770;0.757257
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.323118;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1590;0.146399;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15256;0.565341;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7771;0.191049
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1394;0.411657;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1590;0.146938;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15257;0.105197;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7772;0.223156
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1394;0.409782;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1590;0.167153;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15258;0.104201;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7772;0.148416
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1394;0.408251;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1590;0.189253;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15258;0.153119;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7772;0.27491
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.557604;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1590;0.228394;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15259;0.561801;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7772;1.62482
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.556069;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1590;0.226106;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15260;0.156226;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7773;0.342228
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.553906;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1590;0.271104;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15262;0.102235;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7773;0.74014
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.552669;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1590;0.270832;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15262;0.114797;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7774;0.231278
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.828265;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1590;0.270953;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15266;0.13004;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7774;28.3055
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.823266;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1590;0.344285;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15266;0.216277;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7775;0.230243
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.830285;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1590;0.346191;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15267;0.116474;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7775;0.487733
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.8304;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1590;0.341168;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;15268;0.270674;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7775;0.467138
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1394;1.67941;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.461519;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15268;0.15405;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7776;28.3698
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1394;1.67877;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.460769;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15270;0.160067;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7777;0.145547
ftv33.atsp;1000;0.001;1000;0.8;0;1;62000;1394;0.15181;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.46123;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15273;0.104045;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7777;0.147759
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1394;0.180106;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.464663;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15275;0.116248;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7777;0.150197
ftv33.atsp;1000;0.001;1000;0.82;0;1;70000;1394;0.17529;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1590;0.457617;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15275;0.103794;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7777;0.27158
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1394;0.226781;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1590;0.692396;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15276;0.21622;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7777;0.732414
ftv33.atsp;1000;0.001;1000;0.86;0;1;92000;1394;0.226976;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1590;0.7092;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15276;0.131043;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7777;28.3714
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1394;0.269558;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1590;0.715195;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15277;0.106107;;ft53.atsp;100;0.001;1000;0.8;0;1;52000;7778;0.129779
ftv33.atsp;1000;0.001;1000;0.88;0;1;109000;1394;0.269666;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1590;1.40694;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15277;0.188219;;ft53.atsp;100;0.001;1000;0.9;0;1;110000;7778;0.278707
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.330288;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1590;1.41232;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15279;0.182998;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7779;0.151184
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.323613;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1590;28.3588;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15283;0.106219;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7779;0.343555
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.325717;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1590;28.3017;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15285;0.104852;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7779;0.16743
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.326992;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1590;28.3998;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15286;0.119932;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7779;0.47444
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.332899;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1590;28.2976;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15289;0.136519;;ft53.atsp;100;0.001;1000;0.94;0;1;187000;7779;0.500354
ftv33.atsp;1000;0.001;1000;0.9;0;1;132000;1394;0.326631;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1591;0.341093;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15290;0.117572;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7779;28.2877
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1394;0.410627;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1591;1.39663;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15292;0.183082;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7779;28.3962
ftv33.atsp;1000;0.001;1000;0.92;0;1;166000;1394;0.412448;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1591;1.38987;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15293;0.10356;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7779;28.4122
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.552348;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1591;0.147002;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15293;0.155256;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7780;0.228687
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.553206;;ftv35.atsp;1000;0.01;1000;0.9;0;1;110000;1591;0.272542;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15293;0.187053;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7781;0.1464
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.551959;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1591;0.349878;;ry48p.atsp;100;0.01;1000;0.84;0;1;53000;15294;0.131209;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7781;0.761952
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.549733;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1591;0.34196;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;15295;0.272892;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7781;28.3753
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.552547;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1591;0.34297;;ry48p.atsp;100;0.01;1000;0.96;0;1;226000;15297;0.565247;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7781;28.3317
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.552365;;ftv35.atsp;1000;0.01;1000;0.94;0;1;187000;1591;0.45769;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15298;0.114717;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7782;28.4767
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.556;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1591;0.705557;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15299;0.21825;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7782;28.2612
ftv33.atsp;1000;0.001;1000;0.94;0;1;224000;1394;0.549758;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1591;0.714496;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15301;0.373164;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7783;29.7246
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.838009;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1591;1.43082;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15301;0.180652;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7783;28.4005
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.835879;;ftv35.atsp;1000;0.01;1000;0.999;0;1;11508000;1591;28.5519;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15307;0.222328;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7783;28.2513
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.835917;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1593;0.18765;;ry48p.atsp;100;0.01;1000;0.9;0;1;88000;15309;0.223018;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7784;28.3265
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.833896;;ftv35.atsp;1000;0.01;1000;0.92;0;1;139000;1593;0.345778;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15309;0.376337;;ft53.atsp;100;0.001;1000;0.88;0;1;91000;7785;0.222373
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.836178;;ftv35.atsp;1000;0.01;1000;0.8;0;1;52000;1594;0.129816;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15310;0.156674;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7785;0.726685
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.828385;;ftv35.atsp;1000;0.01;1000;0.96;0;1;283000;1597;0.689397;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15312;0.180451;;ft53.atsp;100;0.001;1000;0.82;0;1;59000;7786;0.155303
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.835572;;ftv35.atsp;1000;0.01;1000;0.98;0;1;570000;1597;1.38815;;ry48p.atsp;100;0.01;1000;0.86;0;1;62000;15313;0.154068;;ft53.atsp;100;0.001;1000;0.999;0;1;11508000;7786;28.2991
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.839934;;ftv35.atsp;1000;0.01;1000;0.82;0;1;59000;1598;0.146868;;ry48p.atsp;100;0.01;1000;0.8;0;1;42000;15313;0.103158;;ft53.atsp;100;0.001;1000;0.86;0;1;77000;7788;0.191546
ftv33.atsp;1000;0.001;1000;0.96;0;1;339000;1394;0.832849;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1598;0.166715;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15314;0.186349;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7788;0.704599
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1394;1.68115;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1598;0.16396;;ry48p.atsp;100;0.01;1000;0.94;0;1;149000;15314;0.370555;;ft53.atsp;100;0.001;1000;0.98;0;1;570000;7788;1.47216
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1394;1.68232;;ftv35.atsp;1000;0.01;1000;0.84;0;1;67000;1598;0.166007;;ry48p.atsp;100;0.01;1000;0.92;0;1;111000;15315;0.275875;;ft53.atsp;100;0.001;1000;0.84;0;1;67000;7790;0.163604
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1394;1.68595;;ftv35.atsp;1000;0.01;1000;0.86;0;1;77000;1598;0.19636;;ry48p.atsp;100;0.01;1000;0.88;0;1;73000;15316;0.181965;;ft53.atsp;100;0.001;1000;0.96;0;1;283000;7790;0.698348
ftv33.atsp;1000;0.001;1000;0.98;0;1;684000;1394;1.68478;;ftv35.atsp;1000;0.01;1000;0.88;0;1;91000;1598;0.22326;;ry48p.atsp;100;0.01;1000;0.82;0;1;47000;15317;0.119016;;ft53.atsp;100;0.001;1000;0.92;0;1;139000;7790;0.342872
